Calendar_Year,Calendar_Month,Route,Average_Daily_Ridership,Source,ObjectId
2021,4,16,3581,APC,4642
2021,4,17,3853,APC,4643
2021,4,18,5760,APC,4644
2021,4,19,526,APC,4645
2021,4,20,1903,APC,4646
2021,4,21,5085,APC,4647
2021,4,22,2143,APC,4648
2021,4,23,8293,APC,4649
2021,4,24,887,APC,4650
2021,4,25,2082,APC,4651
2021,4,26,4509,APC,4652
2021,4,27,1488,APC,4653
2021,4,28,558,APC,4654
2021,4,29,1667,APC,4655
2021,4,30,616,APC,4656
2021,4,31,2187,APC,4657
2021,4,32,1816,APC,4658
2021,4,33,4696,APC,4659
2021,4,T2,4006,APC,4660
2021,4,35,74,APC,4661
2021,4,T5,4706,APC,4662
2021,4,37,1509,APC,4663
2021,4,38,1219,APC,4664
2021,4,39,906,APC,4665
2021,4,40,3736,APC,4666
2021,4,42,4973,APC,4667
2021,4,43,941,APC,4668
2021,4,44,1423,APC,4669
2021,4,45,2716,APC,4670
2021,4,46,2398,APC,4671
2021,4,47,9336,APC,4672
2021,4,48,3137,APC,4673
2021,4,49,1450,APC,4674
2021,4,50,1003,APC,4675
2021,4,52,6653,APC,4676
2021,4,53,1145,APC,4677
2021,4,54,2951,APC,4678
2021,4,55,2050,APC,4679
2021,4,56,4776,APC,4680
2021,4,57,4030,APC,4681
2021,4,58,3434,APC,4682
2021,4,59,2168,APC,4683
2021,4,60,4648,APC,4684
2021,4,61,1933,APC,4685
2021,4,62,48,APC,4686
2021,4,64,2488,APC,4687
2021,4,65,3639,APC,4688
2021,4,66,4702,APC,4689
2021,4,67,1244,APC,4690
2021,4,68,1194,APC,4691
2021,4,70,2814,APC,4692
2021,4,73,860,APC,4693
2021,4,75,1461,APC,4694
2021,4,77,362,APC,4695
2021,4,78,40,APC,4696
2021,4,79,2168,APC,4697
2021,4,80,92,APC,4698
2021,4,84,1306,APC,4699
2021,4,88,531,APC,4700
2021,4,89,873,APC,4701
2021,4,90,221,APC,4702
2021,4,92,121,APC,4703
2021,4,93,645,APC,4704
2021,4,94,155,APC,4705
2021,4,95,220,APC,4706
2021,4,96,643,APC,4707
2021,4,97,340,APC,4708
2021,4,98,390,APC,4709
2021,4,99,653,APC,4710
2021,4,D1,1296,MODE_Report_Estimate,4711
2021,4,D2,1313,MODE_Report_Estimate,4712
2021,4,103,410,APC,4713
2021,4,104,1433,APC,4714
2021,4,105,613,APC,4715
2021,4,106,570,APC,4716
2021,4,107,460,APC,4717
2021,4,108,1909,APC,4718
2021,4,109,1942,APC,4719
2021,4,110,952,APC,4720
2021,4,111,564,APC,4721
2021,4,112,216,APC,4722
2021,4,113,3085,APC,4723
2021,4,114,936,APC,4724
2021,4,115,476,APC,4725
2021,4,117,944,APC,4726
2021,4,118,152,APC,4727
2021,4,119,380,APC,4728
2021,4,120,151,APC,4729
2021,4,123,476,APC,4730
2021,4,124,817,APC,4731
2021,4,125,889,APC,4732
2021,4,126,287,APC,4733
2021,4,127,164,APC,4734
2021,4,128,222,APC,4735
2021,4,129,479,APC,4736
2021,4,130,329,APC,4737
2021,4,131,358,APC,4738
2021,4,132,221,APC,4739
2021,4,133,42,APC,4740
2021,4,139,236,APC,4741
2021,4,150,33,APC,4742
2021,4,201,22,APC,4743
2021,4,204,94,APC,4744
2021,4,206,48,APC,4745
2021,4,310,221,APC,4746
2021,4,311,94,APC,4747
2021,4,47M,503,APC,4748
2021,4,BLVDDIR,1385,APC,4749
2021,4,B1 OWL,770,APC,4750
2021,4,63,6696,APC,4751
2021,4,71,2212,APC,4752
2021,4,41,1205,APC,4753
2021,4,K,3911,APC,4754
2021,4,51,2664,APC,4755
2021,4,LUCYGO,441,APC,4756
2021,4,LUCYGR,284,APC,4757
2021,4,L1 OWL,899,APC,4758
2021,4,82,4092,APC,4759
2021,4,81,2269,APC,4760
2021,5,1,1233,APC,4761
2021,5,2,2008,APC,4762
2021,5,3,3886,APC,4763
2021,5,4,3174,APC,4764
2021,5,5,1397,APC,4765
2021,5,6,2601,APC,4766
2021,5,7,2618,APC,4767
2021,5,8,682,APC,4768
2021,5,9,1943,APC,4769
2021,5,T1,3439,MODE_Report_Estimate,4770
2021,5,T4,4667,APC,4771
2021,5,12,1137,APC,4772
2021,5,T3,4307,APC,4773
2021,5,14,2692,APC,4774
2021,5,G1,4080,MODE_Report_Estimate,4775
2021,5,16,3654,APC,4776
2021,5,17,3879,APC,4777
2021,5,18,6099,APC,4778
2021,5,19,526,APC,4779
2021,5,20,1903,APC,4780
2021,5,21,5085,APC,4781
2021,5,22,2122,APC,4782
2021,5,23,8466,APC,4783
2021,5,24,887,APC,4784
2021,5,25,2103,APC,4785
2021,5,26,4697,APC,4786
2021,5,27,1488,APC,4787
2021,5,28,564,APC,4788
2021,5,29,1684,APC,4789
2021,5,30,616,APC,4790
2021,5,31,2187,APC,4791
2021,5,32,1892,APC,4792
2021,5,33,4948,APC,4793
2021,5,T2,4184,APC,4794
2021,5,35,78,APC,4795
2021,5,T5,4788,APC,4796
2021,5,37,1509,APC,4797
2021,5,38,1219,APC,4798
2021,5,39,906,APC,4799
2021,5,40,3569,APC,4800
2021,5,42,4973,APC,4801
2021,5,43,941,APC,4802
2021,5,44,1423,APC,4803
2021,5,45,2861,APC,4804
2021,5,46,2398,APC,4805
2021,5,47,9432,APC,4806
2021,5,48,3260,APC,4807
2021,5,49,1450,APC,4808
2021,5,50,1013,APC,4809
2021,5,52,6722,APC,4810
2021,5,53,1168,APC,4811
2021,5,54,3153,APC,4812
2021,5,55,2107,APC,4813
2021,5,56,5391,APC,4814
2021,5,57,4071,APC,4815
2021,5,58,3434,APC,4816
2021,5,59,2408,APC,4817
2021,5,60,4877,APC,4818
2021,5,61,1933,APC,4819
2021,5,62,48,APC,4820
2021,5,64,2488,APC,4821
2021,5,65,3639,APC,4822
2021,5,66,4919,APC,4823
2021,5,67,1257,APC,4824
2021,5,68,1194,APC,4825
2021,5,70,2842,APC,4826
2021,5,73,879,APC,4827
2021,5,75,1425,APC,4828
2021,5,77,362,APC,4829
2021,5,78,44,APC,4830
2021,5,79,2191,APC,4831
2021,5,80,94,APC,4832
2021,5,84,1389,APC,4833
2021,5,88,531,APC,4834
2021,5,89,882,APC,4835
2021,5,90,244,APC,4836
2021,5,92,128,APC,4837
2021,5,93,624,APC,4838
2021,5,94,165,APC,4839
2021,5,95,245,APC,4840
2021,5,96,683,APC,4841
2021,5,97,364,APC,4842
2021,5,98,392,APC,4843
2021,5,99,661,APC,4844
2021,5,D1,1379,MODE_Report_Estimate,4845
2021,5,D2,1398,MODE_Report_Estimate,4846
2021,5,103,452,APC,4847
2021,5,104,1590,APC,4848
2021,5,105,683,APC,4849
2021,5,106,617,APC,4850
2021,5,107,533,APC,4851
2021,5,108,2715,APC,4852
2021,5,109,2504,APC,4853
2021,5,110,1106,APC,4854
2021,5,111,660,APC,4855
2021,5,112,243,APC,4856
2021,5,113,3680,APC,4857
2021,5,114,1020,APC,4858
2021,5,115,501,APC,4859
2021,5,117,1018,APC,4860
2021,5,118,204,APC,4861
2021,5,119,420,APC,4862
2021,5,120,138,APC,4863
2021,5,123,481,APC,4864
2021,5,124,847,APC,4865
2021,5,125,941,APC,4866
2021,5,126,296,APC,4867
2021,5,127,169,APC,4868
2021,5,128,233,APC,4869
2021,5,129,506,APC,4870
2021,5,130,326,APC,4871
2021,5,131,379,APC,4872
2021,5,132,190,APC,4873
2021,5,133,43,APC,4874
2021,5,139,221,APC,4875
2021,5,150,28,APC,4876
2021,5,201,34,APC,4877
2021,5,204,107,APC,4878
2021,5,206,53,APC,4879
2021,5,310,218,APC,4880
2021,5,311,110,APC,4881
2021,5,47M,503,APC,4882
2021,5,BLVDDIR,1486,APC,4883
2021,5,B1 OWL,760,APC,4884
2021,5,63,6764,APC,4885
2021,5,71,2212,APC,4886
2021,5,41,1205,APC,4887
2021,5,K,3911,APC,4888
2021,5,51,2718,APC,4889
2021,5,LUCYGO,441,APC,4890
2021,5,LUCYGR,292,APC,4891
2021,5,L1 OWL,919,APC,4892
2021,5,82,4092,APC,4893
2021,5,81,2269,APC,4894
2021,6,1,1359,APC,4895
2021,6,2,2212,APC,4896
2021,6,3,4004,APC,4897
2021,6,4,3009,APC,4898
2021,6,5,1374,APC,4899
2021,6,6,2610,APC,4900
2021,6,7,2585,APC,4901
2021,6,8,677,APC,4902
2021,6,9,1986,APC,4903
2021,6,T1,3544,MODE_Report_Estimate,4904
2021,6,T4,4892,APC,4905
2021,6,12,1293,APC,4906
2021,6,T3,4633,APC,4907
2021,6,14,2952,APC,4908
2021,6,G1,5056,MODE_Report_Estimate,4909
2021,6,16,3578,APC,4910
2021,6,17,4457,APC,4911
2021,6,18,5898,APC,4912
2021,6,19,521,APC,4913
2021,6,20,2088,APC,4914
2021,6,21,5239,APC,4915
2021,6,22,2189,APC,4916
2021,6,23,8383,APC,4917
2021,6,24,956,APC,4918
2021,6,25,2125,APC,4919
2021,6,26,4560,APC,4920
2021,6,27,1672,APC,4921
2021,6,28,607,APC,4922
2021,6,29,1733,APC,4923
2021,6,30,632,APC,4924
2021,6,31,2277,APC,4925
2021,6,32,1891,APC,4926
2021,6,33,5481,APC,4927
2021,6,T2,4824,APC,4928
2021,6,35,103,APC,4929
2021,6,T5,5016,APC,4930
2021,6,37,1651,APC,4931
2021,6,38,1420,APC,4932
2021,6,39,805,APC,4933
2021,6,40,3786,APC,4934
2021,6,42,5044,APC,4935
2021,6,43,1067,APC,4936
2021,6,44,1634,APC,4937
2021,6,45,3065,APC,4938
2021,6,46,2351,APC,4939
2021,6,47,9619,APC,4940
2021,6,48,3842,APC,4941
2021,6,49,1478,APC,4942
2021,6,50,1097,APC,4943
2021,6,52,6493,APC,4944
2021,6,53,1119,APC,4945
2021,6,54,3044,APC,4946
2021,6,55,2542,APC,4947
2021,6,56,4917,APC,4948
2021,6,57,4445,APC,4949
2021,6,58,3543,APC,4950
2021,6,59,2025,APC,4951
2021,6,60,4777,APC,4952
2021,6,61,2036,APC,4953
2021,6,62,62,APC,4954
2021,6,64,2649,APC,4955
2021,6,65,3700,APC,4956
2021,6,66,4504,APC,4957
2021,6,67,1349,APC,4958
2021,6,68,1334,APC,4959
2021,6,70,2771,APC,4960
2021,6,73,852,APC,4961
2021,6,75,1760,APC,4962
2021,6,77,378,APC,4963
2021,6,78,57,APC,4964
2021,6,79,2328,APC,4965
2021,6,80,122,APC,4966
2021,6,84,1335,APC,4967
2021,6,88,563,APC,4968
2021,6,89,814,APC,4969
2021,6,90,235,APC,4970
2021,6,92,130,APC,4971
2021,6,93,609,APC,4972
2021,6,94,165,APC,4973
2021,6,95,259,APC,4974
2021,6,96,622,APC,4975
2021,6,97,341,APC,4976
2021,6,98,405,APC,4977
2021,6,99,659,APC,4978
2021,6,D1,1421,MODE_Report_Estimate,4979
2021,6,D2,1440,MODE_Report_Estimate,4980
2021,6,103,464,APC,4981
2021,6,104,1730,APC,4982
2021,6,105,676,APC,4983
2021,6,106,622,APC,4984
2021,6,107,547,APC,4985
2021,6,108,2911,APC,4986
2021,6,109,2603,APC,4987
2021,6,110,1100,APC,4988
2021,6,111,709,APC,4989
2021,6,112,226,APC,4990
2021,6,113,3735,APC,4991
2021,6,114,977,APC,4992
2021,6,115,484,APC,4993
2021,6,117,965,APC,4994
2021,6,118,188,APC,4995
2021,6,119,397,APC,4996
2021,6,120,121,APC,4997
2021,6,123,509,APC,4998
2021,6,124,891,APC,4999
2021,6,125,964,APC,5000
2021,6,126,269,APC,5001
2022,9,103,641,APC,5002
2022,9,104,2303,APC,5003
2022,9,105,905,APC,5004
2022,9,106,800,APC,5005
2022,9,107,666,APC,5006
2022,9,108,3727,APC,5007
2022,9,109,3314,APC,5008
2022,9,110,1432,APC,5009
2022,9,111,1046,APC,5010
2022,9,112,732,APC,5011
2022,9,113,4922,APC,5012
2022,9,114,1327,APC,5013
2022,9,115,834,APC,5014
2022,9,117,1492,APC,5015
2022,9,118,306,APC,5016
2022,9,119,473,APC,5017
2022,9,120,302,APC,5018
2022,9,123,560,APC,5019
2022,9,124,1187,APC,5020
2022,9,125,1184,APC,5021
2022,9,126,354,APC,5022
2022,9,127,207,APC,5023
2022,9,128,263,APC,5024
2022,9,129,601,APC,5025
2022,9,130,366,APC,5026
2022,9,131,444,APC,5027
2022,9,132,252,APC,5028
2022,9,133,40,APC,5029
2022,9,135,564,APC,5030
2022,9,139,284,APC,5031
2022,9,150,29,APC,5032
2022,9,201,48,APC,5033
2022,9,204,146,APC,5034
2022,9,206,82,APC,5035
2022,9,310,248,APC,5036
2022,9,311,143,APC,5037
2022,9,47M,861,APC,5038
2022,9,BLVDDIR,2313,APC,5039
2022,9,B1 OWL,1098,APC,5040
2022,9,63,11060,APC,5041
2022,9,71,3296,APC,5042
2022,9,41,2149,APC,5043
2022,9,K,6500,APC,5044
2022,9,51,4917,APC,5045
2022,9,LUCYGO,753,APC,5046
2022,9,LUCYGR,486,APC,5047
2022,9,L1 OWL,1440,APC,5048
2022,9,82,6854,APC,5049
2022,9,81,3613,APC,5050
2022,10,1,2273,APC,5051
2022,10,2,4122,APC,5052
2022,10,3,6534,APC,5053
2022,10,4,4866,APC,5054
2022,10,5,2255,APC,5055
2022,10,6,3820,APC,5056
2022,10,7,3774,APC,5057
2023,5,5,2363,APC,5058
2022,10,8,1311,APC,5059
2022,10,9,3289,APC,5060
2022,10,T1,5107,MODE_Report_Estimate,5061
2022,10,T4,5953,APC,5062
2022,10,12,1769,APC,5063
2022,10,T3,6479,APC,5064
2022,10,14,4719,APC,5065
2022,10,G1,4810,MODE_Report_Estimate,5066
2022,10,16,4684,APC,5067
2022,10,17,5126,APC,5068
2023,5,6,4107,APC,5069
2022,10,18,11201,APC,5070
2023,5,7,4262,APC,5071
2022,10,19,888,APC,5072
2023,5,8,1354,APC,5073
2022,10,20,3090,APC,5074
2023,5,9,3553,APC,5075
2022,10,21,8262,APC,5076
2023,5,T1,7482,APC,5077
2023,5,T4,7908,APC,5078
2023,5,12,2053,APC,5079
2023,5,T3,7699,APC,5080
2023,5,14,4653,APC,5081
2023,5,G1,4258,MODE_Report_Estimate,5082
2023,5,16,4938,APC,5083
2023,5,17,6786,APC,5084
2023,5,18,11874,APC,5085
2023,5,19,928,APC,5086
2023,5,20,3089,APC,5087
2023,5,21,8760,APC,5088
2023,5,22,3074,APC,5089
2023,5,23,12836,APC,5090
2023,5,24,1518,APC,5091
2023,5,25,3334,APC,5092
2023,5,26,7887,APC,5093
2023,5,27,3088,APC,5094
2023,5,28,1248,APC,5095
2023,5,29,2987,APC,5096
2023,5,30,970,APC,5097
2023,5,31,3912,APC,5098
2023,5,32,3693,APC,5099
2023,5,33,9430,APC,5100
2023,5,T2,7575,APC,5101
2023,5,35,86,APC,5102
2023,5,T5,7947,APC,5103
2023,5,37,2417,APC,5104
2023,5,38,2103,APC,5105
2023,5,39,1594,APC,5106
2023,5,40,5883,APC,5107
2023,5,42,7970,APC,5108
2023,5,43,2126,APC,5109
2023,5,44,2514,APC,5110
2023,5,45,3936,APC,5111
2023,5,46,3732,APC,5112
2023,5,47,14122,APC,5113
2023,5,48,5998,APC,5114
2023,5,49,2905,APC,5115
2023,5,50,1464,APC,5116
2023,5,52,8996,APC,5117
2023,5,53,1715,APC,5118
2023,5,54,5775,APC,5119
2023,5,55,3109,APC,5120
2023,5,56,8485,APC,5121
2023,5,57,7537,APC,5122
2023,5,58,5768,APC,5123
2023,5,59,2837,MODE_Report_Estimate,5124
2023,5,60,8371,APC,5125
2023,5,61,3148,APC,5126
2023,5,62,104,APC,5127
2023,5,64,4759,APC,5128
2023,5,65,6167,APC,5129
2023,5,66,5794,MODE_Report_Estimate,5130
2023,5,67,3326,APC,5131
2023,5,68,1491,APC,5132
2023,5,70,6058,APC,5133
2023,5,73,1647,APC,5134
2023,5,75,1679,MODE_Report_Estimate,5135
2023,5,77,621,APC,5136
2023,5,78,3,APC,5137
2023,5,79,3661,APC,5138
2023,5,80,104,APC,5139
2023,5,84,2523,APC,5140
2023,5,88,1465,APC,5141
2023,5,89,1398,APC,5142
2023,5,90,266,APC,5143
2023,5,92,159,APC,5144
2023,5,93,905,APC,5145
2023,5,94,273,APC,5146
2023,5,95,317,APC,5147
2023,5,96,867,APC,5148
2023,5,97,511,APC,5149
2023,5,98,582,APC,5150
2023,5,99,906,APC,5151
2023,5,D1,2167,APC,5152
2023,5,D2,2527,APC,5153
2023,5,103,676,APC,5154
2023,5,104,2158,APC,5155
2023,5,105,826,APC,5156
2023,5,106,824,APC,5157
2023,5,107,682,APC,5158
2023,5,108,3823,APC,5159
2023,5,109,3171,APC,5160
2023,5,110,1471,APC,5161
2023,5,111,984,APC,5162
2023,5,112,627,APC,5163
2023,5,113,5079,APC,5164
2023,5,114,1274,APC,5165
2023,5,115,777,APC,5166
2023,5,117,1487,APC,5167
2023,5,118,285,APC,5168
2023,5,119,516,APC,5169
2023,5,120,309,APC,5170
2023,5,123,571,APC,5171
2023,5,124,1198,APC,5172
2023,5,125,1234,APC,5173
2023,5,126,414,APC,5174
2023,5,127,213,APC,5175
2023,5,128,281,APC,5176
2023,5,129,642,APC,5177
2023,5,130,381,APC,5178
2023,5,131,495,APC,5179
2023,5,132,272,APC,5180
2023,5,133,47,APC,5181
2023,5,135,578,APC,5182
2023,5,139,307,APC,5183
2023,5,150,27,APC,5184
2023,5,201,49,APC,5185
2023,5,204,148,APC,5186
2023,5,206,85,APC,5187
2023,5,310,217,APC,5188
2023,5,311,108,APC,5189
2023,5,47M,965,APC,5190
2023,5,BLVDDIR,2071,APC,5191
2023,5,B1 OWL,1188,APC,5192
2023,5,63,11963,APC,5193
2023,5,71,3640,APC,5194
2023,5,41,2379,APC,5195
2023,5,K,6731,APC,5196
2023,5,51,4987,APC,5197
2023,5,LUCYGO,822,APC,5198
2023,5,LUCYGR,465,APC,5199
2023,5,L1 OWL,1275,APC,5200
2023,5,82,7214,APC,5201
2023,5,81,4132,APC,5202
2023,6,1,1847,APC,5203
2023,6,2,3489,APC,5204
2023,6,3,5500,APC,5205
2023,6,4,4600,APC,5206
2023,6,5,1949,APC,5207
2023,6,6,3379,APC,5208
2023,6,7,3712,APC,5209
2023,6,8,885,APC,5210
2023,6,9,2961,APC,5211
2023,6,T1,6722,APC,5212
2023,6,T4,7453,APC,5213
2023,6,12,1890,APC,5214
2023,6,T3,6383,APC,5215
2023,6,14,4074,APC,5216
2023,6,G1,5233,MODE_Report_Estimate,5217
2023,6,16,4419,APC,5218
2023,6,17,6419,APC,5219
2023,6,18,8958,APC,5220
2023,6,19,733,APC,5221
2023,6,20,2664,APC,5222
2023,6,21,7928,APC,5223
2023,6,22,2812,APC,5224
2023,6,23,10643,APC,5225
2023,6,24,1216,APC,5226
2023,6,25,2897,APC,5227
2023,6,26,5913,APC,5228
2023,6,27,2505,APC,5229
2023,6,28,935,APC,5230
2023,6,29,2491,APC,5231
2023,6,30,849,APC,5232
2023,6,31,3210,APC,5233
2023,6,32,2931,APC,5234
2023,6,33,8354,APC,5235
2023,6,T2,6646,APC,5236
2023,6,35,91,APC,5237
2023,6,T5,7178,APC,5238
2023,6,37,2236,APC,5239
2023,6,38,1933,APC,5240
2023,6,39,1220,APC,5241
2023,6,40,5275,APC,5242
2023,6,42,7351,APC,5243
2023,6,43,1660,APC,5244
2023,6,44,2397,APC,5245
2023,6,45,3276,APC,5246
2023,6,46,3141,APC,5247
2023,6,47,12039,APC,5248
2023,6,48,5464,APC,5249
2023,6,49,2677,APC,5250
2023,6,50,1436,APC,5251
2023,6,52,7323,APC,5252
2023,6,53,1315,APC,5253
2023,6,54,4689,APC,5254
2023,6,55,2932,APC,5255
2023,6,56,6152,APC,5256
2023,6,57,6271,APC,5257
2023,6,58,4771,APC,5258
2023,6,59,2140,MODE_Report_Estimate,5259
2023,6,60,6854,APC,5260
2023,6,61,2688,APC,5261
2023,6,62,88,APC,5262
2023,6,64,3707,APC,5263
2023,6,65,5163,APC,5264
2023,6,66,4758,MODE_Report_Estimate,5265
2023,6,67,2212,APC,5266
2023,6,68,1404,APC,5267
2023,6,70,4374,APC,5268
2023,6,73,1127,APC,5269
2023,6,75,1859,MODE_Report_Estimate,5270
2023,6,77,517,APC,5271
2023,6,78,3,APC,5272
2023,6,79,3141,APC,5273
2023,6,80,93,APC,5274
2023,6,84,1781,APC,5275
2023,6,88,866,APC,5276
2023,6,89,1255,APC,5277
2023,6,90,279,APC,5278
2023,6,92,129,APC,5279
2023,6,93,888,APC,5280
2023,6,94,252,APC,5281
2023,6,95,328,APC,5282
2023,6,96,870,APC,5283
2023,6,97,493,APC,5284
2023,6,98,563,APC,5285
2023,6,99,907,APC,5286
2023,6,D1,1838,APC,5287
2023,6,D2,2095,APC,5288
2023,6,103,573,APC,5289
2023,6,104,1994,APC,5290
2023,6,105,780,APC,5291
2023,6,106,753,APC,5292
2023,6,107,630,APC,5293
2023,6,108,3605,APC,5294
2023,6,109,3123,APC,5295
2023,6,110,1327,APC,5296
2023,6,111,880,APC,5297
2023,6,112,540,APC,5298
2023,6,113,4875,APC,5299
2023,6,114,1200,APC,5300
2023,6,115,661,APC,5301
2023,6,117,1284,APC,5302
2023,6,118,249,APC,5303
2023,6,119,494,APC,5304
2023,6,120,237,APC,5305
2023,6,123,569,APC,5306
2023,6,124,1196,APC,5307
2023,6,125,1243,APC,5308
2023,6,126,389,APC,5309
2023,6,127,189,APC,5310
2023,6,128,241,APC,5311
2023,6,129,668,APC,5312
2023,6,130,358,APC,5313
2023,6,131,492,APC,5314
2023,6,132,267,APC,5315
2023,6,133,40,APC,5316
2023,6,135,582,APC,5317
2023,6,139,304,APC,5318
2023,6,150,21,APC,5319
2023,6,201,48,APC,5320
2023,6,204,140,APC,5321
2023,6,206,74,APC,5322
2023,6,310,199,APC,5323
2023,6,311,103,APC,5324
2023,6,47M,892,APC,5325
2023,6,BLVDDIR,1938,APC,5326
2023,6,B1 OWL,1139,APC,5327
2023,6,63,9275,APC,5328
2023,6,71,2949,APC,5329
2023,6,41,1732,APC,5330
2023,6,K,5494,APC,5331
2023,6,51,3798,APC,5332
2023,6,LUCYGO,738,APC,5333
2023,6,LUCYGR,473,APC,5334
2023,6,L1 OWL,1238,APC,5335
2023,6,82,5788,APC,5336
2023,6,81,3168,APC,5337
2023,7,1,1818,APC,5338
2023,7,2,3245,APC,5339
2023,7,3,5266,APC,5340
2023,7,4,4548,APC,5341
2023,7,5,1703,APC,5342
2023,7,6,3246,APC,5343
2023,7,7,3611,APC,5344
2023,7,8,835,APC,5345
2023,7,9,2836,APC,5346
2023,7,T1,6573,APC,5347
2023,7,T4,6853,APC,5348
2023,7,12,2097,APC,5349
2023,7,T3,5661,APC,5350
2023,7,14,3894,APC,5351
2023,7,G1,5025,MODE_Report_Estimate,5352
2023,7,16,4437,APC,5353
2023,7,17,6117,APC,5354
2023,7,18,8354,APC,5355
2023,7,19,672,APC,5356
2023,7,20,2596,APC,5357
2023,7,21,8541,APC,5358
2023,7,22,2771,APC,5359
2023,7,23,10425,APC,5360
2023,7,24,1225,APC,5361
2023,7,25,2812,APC,5362
2023,7,26,5565,APC,5363
2023,7,27,2204,APC,5364
2023,7,28,832,APC,5365
2023,7,29,2290,APC,5366
2023,7,30,886,APC,5367
2023,7,31,3244,APC,5368
2023,7,32,2774,APC,5369
2023,7,33,8296,APC,5370
2023,7,T2,5992,APC,5371
2023,7,35,76,APC,5372
2023,7,T5,6481,APC,5373
2023,7,37,2276,APC,5374
2023,7,38,1973,APC,5375
2023,7,39,1203,APC,5376
2023,7,40,5706,APC,5377
2023,7,42,7816,APC,5378
2023,7,43,1608,APC,5379
2023,7,44,2444,APC,5380
2023,7,45,3409,APC,5381
2023,7,46,3065,APC,5382
2023,7,47,12028,APC,5383
2023,7,48,5449,APC,5384
2023,7,49,2799,APC,5385
2023,7,50,1437,APC,5386
2023,7,52,7615,APC,5387
2023,7,53,1222,APC,5388
2023,7,54,4481,APC,5389
2023,7,55,2894,APC,5390
2023,7,56,5885,APC,5391
2023,7,57,6017,APC,5392
2023,7,58,4353,APC,5393
2023,7,59,2054,MODE_Report_Estimate,5394
2023,7,60,6706,APC,5395
2023,7,61,2651,APC,5396
2023,7,62,91,APC,5397
2023,7,64,3697,APC,5398
2023,7,65,4906,APC,5399
2023,7,66,4821,MODE_Report_Estimate,5400
2023,7,67,1858,APC,5401
2023,7,68,1371,APC,5402
2023,7,70,3931,APC,5403
2023,7,73,927,APC,5404
2023,7,75,1859,MODE_Report_Estimate,5405
2023,7,77,480,APC,5406
2023,7,78,4,APC,5407
2023,7,79,2710,APC,5408
2023,7,80,90,APC,5409
2023,7,84,1712,APC,5410
2023,7,88,743,APC,5411
2023,7,89,1192,APC,5412
2023,7,90,273,APC,5413
2023,7,92,148,APC,5414
2023,7,93,954,APC,5415
2023,7,94,245,APC,5416
2023,7,95,320,APC,5417
2023,7,96,887,APC,5418
2023,7,97,499,APC,5419
2023,7,98,538,APC,5420
2023,7,99,953,APC,5421
2023,7,D1,1867,APC,5422
2023,7,D2,2092,APC,5423
2023,7,103,551,APC,5424
2023,7,104,2097,APC,5425
2023,7,105,818,APC,5426
2023,7,106,795,APC,5427
2023,7,107,669,APC,5428
2023,7,108,3792,APC,5429
2023,7,109,2983,APC,5430
2023,7,110,1348,APC,5431
2023,7,111,828,APC,5432
2023,7,112,559,APC,5433
2023,7,113,4956,APC,5434
2023,7,114,1253,APC,5435
2023,7,115,671,APC,5436
2023,7,117,1261,APC,5437
2023,7,118,275,APC,5438
2023,7,119,526,APC,5439
2023,7,120,209,APC,5440
2023,7,123,649,APC,5441
2023,7,124,1198,APC,5442
2023,7,125,1225,APC,5443
2023,7,126,406,APC,5444
2023,7,127,223,APC,5445
2023,7,128,260,APC,5446
2023,7,129,643,APC,5447
2023,7,130,359,APC,5448
2023,7,131,482,APC,5449
2023,7,132,303,APC,5450
2023,7,133,40,APC,5451
2023,7,135,594,APC,5452
2023,7,139,286,APC,5453
2023,7,150,32,APC,5454
2023,7,201,50,APC,5455
2023,7,204,152,APC,5456
2023,7,206,76,APC,5457
2023,7,310,213,APC,5458
2023,7,311,100,APC,5459
2023,7,47M,1003,APC,5460
2023,7,BLVDDIR,1801,APC,5461
2023,7,B1 OWL,1101,APC,5462
2023,7,63,9198,APC,5463
2023,7,71,2821,APC,5464
2023,7,41,1597,APC,5465
2023,7,K,5356,APC,5466
2023,7,51,3633,APC,5467
2023,7,LUCYGO,930,APC,5468
2023,7,LUCYGR,564,APC,5469
2023,7,L1 OWL,1301,APC,5470
2023,7,82,5498,APC,5471
2023,7,81,3001,APC,5472
2023,8,1,1905,APC,5473
2023,8,2,3530,APC,5474
2023,8,3,5344,APC,5475
2023,8,4,4797,APC,5476
2023,8,5,1931,APC,5477
2023,8,6,3325,APC,5478
2023,8,7,3765,APC,5479
2023,8,8,825,APC,5480
2023,8,9,2971,APC,5481
2023,8,T1,7054,APC,5482
2023,8,T4,6978,APC,5483
2023,8,12,2014,APC,5484
2023,8,T3,6878,APC,5485
2023,8,14,4133,APC,5486
2023,8,G1,5145,MODE_Report_Estimate,5487
2023,8,16,4610,APC,5488
2023,8,17,6191,APC,5489
2023,8,18,8475,APC,5490
2023,8,19,716,APC,5491
2023,8,20,2753,APC,5492
2023,8,21,8638,APC,5493
2023,8,22,2760,APC,5494
2023,8,23,10581,APC,5495
2023,8,24,1257,APC,5496
2023,8,25,2892,APC,5497
2023,8,26,6050,APC,5498
2023,8,27,2315,APC,5499
2023,8,28,905,APC,5500
2023,8,29,2282,APC,5501
2023,8,30,938,APC,5502
2023,8,31,3184,APC,5503
2023,8,32,2987,APC,5504
2023,8,33,8794,APC,5505
2023,8,T2,7039,APC,5506
